id,tipo,numero,anio,fecha,titulo,len_contenido,chars_texto,paginas,pdf_local,inicio
338,circular,10,2015,2015-01-30,Circular N° 10 del 30 de Enero del 2015,206751,206751,50,pdfs/circular/2015/circular_2015_0010.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 10.- 
 17.2014 SN 
136.2014 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 30 de enero de 2015.- 
MATERIA: Instruye sobre las modificaciones a la 
Ley sobre Impuesto a la Renta que se indican, 
efectuadas por la Ley N° 20.780 y que ri"
336,circular,12,2015,2020-07-07,Circular N° 12 del 30 de Enero del 2015,205647,205647,51,pdfs/circular/2015/circular_2015_0012.pdf,"1 
Modificada por Circular N° 45, del 7 de julio de 2020 
Complementada por Circular Nº 34, del 7 de junio de 2016 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
1875 
CIRCULAR N° 12
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS
FECHA: 30 de enero de 2015.- 
03.2015 SN 
13.2015 ID 
MATERIA: Instruye sobre las"
611,circular,53,2020,2020-08-10,Circular N° 53 del 10 de Agosto del 2020,195914,195914,45,pdfs/circular/2020/circular_2020_0053.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Impuestos Directos 
CIRCULAR N° 53 
11.2020 SN 
07.2020 ID 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 10 de agosto de 2020 
MATERIA: 
Imparte 
instrucciones 
sobre 
modificaciones introducidas al artículo 21 y 31 de la 
Ley sobre Impuesto a la R"
311,circular,37,2015,2015-05-28,Circular N° 37 del 28 de Mayo del 2015,192530,192530,50,pdfs/circular/2015/circular_2015_0037.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 37.- 
14.2015 SN 
50.2015 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 28 DE MAYO DE 2015.- 
MATERIA: Instruye sobre el nuevo régimen de 
tributación en base a renta presunta de los 
contribuyentes que tengan como actividad la 
expl"
348,circular,71,2016,2016-12-29,Circular N° 71 del 29 de Diciembre del 2016,176902,176902,49,pdfs/circular/2016/circular_2016_0071.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 71.- 
15-2016 ID 
 5-2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 29 de diciembre de 2016.- 
MATERIA: Instrucciones sobre el régimen de 
tributación aplicable a los Fondos administrados 
por Administradoras de Fondos de Terc"
690,circular,43,2021,2021-07-05,Circular N° 43 del 05 de Julio del 2021,173454,173454,49,pdfs/circular/2021/circular_2021_0043.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Impuestos Directos 
CIRCULAR N°43.- 
180906.2021 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 5 DE JULIO DE 2021 
MATERIA Imparte instrucciones sobre las 
modificaciones introducidas por la Ley N° 
21.210, a los números 5, 6, 7 y 8 del artícul"
279,circular,69,2015,2015-07-23,Circular N° 69 del 23 de Julio del 2015,170991,170991,45,pdfs/circular/2015/circular_2015_0069.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 69.- 
67-2015 I.D. 
16-2015 S.N. 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 23 de julio de 2015.- 
MATERIA: Instruye sobre las modificaciones 
incorporadas por la Ley N° 20.780 a la Ley sobre 
Impuesto a la Renta, relacionadas co"
280,circular,68,2015,2015-07-23,Circular N° 68 del 23 de Julio del 2015,168745,168745,40,pdfs/circular/2015/circular_2015_0068.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 68.- 
68-2015 I.D. 
17-2015 S.N. 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 23 de julio de 2015.- 
MATERIA: Instruye sobre las modificaciones 
incorporadas por la Ley N° 20.780 a la Ley sobre 
Impuesto a la Renta y demás normas l"
693,circular,41,2021,2021-07-02,Circular N° 41 del 02 de Julio del 2021,163403,163403,37,pdfs/circular/2021/circular_2021_0041.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR N°41.- 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 02 DE JULIO DE 2021 
MATERIA 
Imparte 
instrucciones 
sobre 
modificaciones introducidas por la Ley N° 21.210 
al Código Tributario, en relación con las"
187,circular,69,2014,2014-12-30,Circular N° 69 del 30 de Diciembre del 2014,156110,156110,41,pdfs/circular/2014/circular_2014_0069.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 69.- 
128.2014 ID 
16.2014 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 30 de diciembre de 2014.- 
MATERIA: Instrucciones sobre las modificaciones 
efectuadas por la Ley N° 20.780, al régimen 
tributario de las micro, pequeñas y med"
399,circular,20,2016,2016-04-19,Circular N° 20 del 19 de Abril del 2016,147488,147488,41,pdfs/circular/2016/circular_2016_0020.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 20.- 
36.2016 ID 
15.2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 19 de abril de 2016.- 
MATERIA: 
Instrucciones 
sobre 
las 
modificaciones efectuadas por la Ley N°20.899, a 
la Ley N°20.780, respecto del régimen tributario "
704,circular,31,2021,2021-05-19,Circular N° 31 del 19 de Mayo del 2021,142377,142377,37,pdfs/circular/2021/circular_2021_0031.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Impuestos Directos 
CIRCULAR N°31.- 
179607.2021 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 19 DE MAYO DE 2021 
MATERIA: 
Instruye 
sobre 
modificaciones 
introducidas por la Ley N° 21.210 a los artículos 
41 A y 41 B, y eliminación del artí"
194,circular,62,2014,2014-12-02,Circular N° 62 del 02 de Diciembre del 2014,134403,134403,32,pdfs/circular/2014/circular_2014_0062.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
CIRCULAR N° 62 
119-2014 ID 
014-2014 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 02 de diciembre de 2014 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780, que tienen 
incidencia en el impuesto a la renta y entraron 
en"
283,circular,65,2015,2015-07-23,Circular N° 65 del 23 de Julio del 2015,126602,126602,31,pdfs/circular/2015/circular_2015_0065.pdf,"1 
DEPARTAMENTO EMISOR: 
DEPARTAMENTO DE ASESORÍA JURÍDICA 
CIRCULAR Nº 65.- 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 23 de julio de 2015.- 
MATERIA: IMPARTE INSTRUCCIONES ACERCA DE 
LAS NORMAS INCORPORADAS EN EL CÓDIGO TRI-
BUTARIO POR LA LEY N° 20.780, EN MATERIA DE ME-
DIDAS ANTI ELUSIÓN"
132,circular,54,2013,2013-11-25,Circular N° 54 del 25 de Noviembre del 2013,125725,125725,31,pdfs/circular/2013/circular_2013_0054.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
CIRCULAR N°: 54.- 
19.2013 ID 
008.2013 SN 
SISTEMA DE PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 25 de noviembre de 2013.- 
MATERIA: 
Instruye 
sobre 
las 
modificaciones efectuadas a las normas 
sobre retención de impuesto establecidas en 
el N° 4, del artíc"
608,circular,56,2020,2020-09-04,Circular N° 56 del 04 de Septiembre del 2020,123825,123825,30,pdfs/circular/2020/circular_2020_0056.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Impuestos Directos 
 
CIRCULAR N°56 
28.2020 ID 
13.2020 SN 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA:4 de septiembre de 2020 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 21.210 a la Ley sobre 
Impuesto a la Renta y dem"
944,circular,31,2025,2025-04-17,Circular N° 31 del 17 de Abril del 2025,123312,123312,29,pdfs/circular/2025/circular_2025_0031.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR Nº31.- 
GE00312320 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 17 DE ABRIL DE 2025.- 
MATERIA: Imparte instrucciones acerca de las 
normas incorporadas en el Código Tributario por 
las Leyes N° 21.713 y "
141,circular,45,2013,2013-09-23,Circular N° 45 del 23 de Septiembre del 2013,118820,118820,28,pdfs/circular/2013/circular_2013_0045.pdf,"DEPARTAMENTO EMISOR 
 IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 45.- 
05.2013 SN Circ. 
165.2012 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 23 de septiembre de 2013.- 
MATERIA: 
Instruye 
sobre 
la 
tributación 
establecida en el artículo 21 de la Ley sobre 
Impuesto a la Renta, con motivo de"
957,circular,19,2025,2025-03-06,Circular N° 19 del 06 de Marzo del 2025,118461,118461,28,pdfs/circular/2025/circular_2025_0019.pdf,"DEPARTAMENTO EMISOR 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR N°19.- 
GE00306107 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 06 DE MARZO DE 2025. 
MATERIA 
Imparte 
instrucciones 
sobre 
diversas 
modificaciones introducidas por la Ley N° 21.713 al 
Código Tributario."
201,circular,55,2014,2014-10-16,Circular N° 55 del 16 de Octubre del 2014,118383,118383,30,pdfs/circular/2014/circular_2014_0055.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 55 
13.2014 Circ. SN 
114.2014 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 16 de octubre de 2014 
MATERIA: Instruye sobre la vigencia y transición 
de las normas contenidas en la Ley N° 20.780, de 
29 de septiembre de 2014, sobre r"
762,circular,35,2022,2022-08-04,Circular N° 35 del 04 de Agosto del 2022,116521,116521,28,pdfs/circular/2022/circular_2022_0035.pdf,"DEPARTAMENTO EMISOR: 
Departamento de Asesoría Jurídica 
 
 
CIRCULAR Nº 35.- 
GE126944 
 
SISTEMA DE PUBLICACIONES 
ADMINISTRATIVAS 
 
FECHA: 04 DE AGOSTO DE 2022. 
 
MATERIA: Imparte instrucciones acerca del 
cumplimiento del deber de mantener la reserva 
de la información que el Servicio recopila"
243,circular,13,2014,2012-09-27,Circular N° 13 del 07 de Marzo del 2014,110420,110420,27,pdfs/circular/2014/circular_2014_0013.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
1875 
CIRCULAR N° 13 
146-2012 ID 
 11-2013 SN Circ. 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 07 de marzo 2014 
MATERIA: Instruye sobre las modificaciones 
incorporadas por la Ley N° 20.630 de 2012, a los 
artículos 15, 17 N° 8, 31 N° 9 y 41 de la"
853,circular,53,2024,2024-12-19,Circular N° 53 del 19 de Diciembre del 2024,110093,110093,26,pdfs/circular/2024/circular_2024_0053.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Departamento de Técnica Tributaria 
CIRCULAR N°53.- 
299756.2024 GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 19 DE DICIEMBRE DE 2024 
MATERIA Imparte instrucciones en materias tributarias 
sobre el régimen de donaciones en apoyo a las entidades 
"
277,circular,71,2015,2015-07-23,Circular N° 71 del 23 de Julio del 2015,108608,108608,28,pdfs/circular/2015/circular_2015_0071.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
CIRCULAR N° 71.- 
44.2015 ID 
11.2015 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 23 de julio de 2015.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780 a la Ley sobre 
Impuesto a la Renta, relacionadas con la 
tributac"
966,circular,10,2025,2025-01-30,Circular N° 10 del 30 de Enero del 2025,106744,106744,23,pdfs/circular/2025/circular_2025_0010.pdf,"1 
 
DEPARTAMENTO EMISOR 
Subdirección Normativa 
Departamento de Impuestos Directos 
CIRCULAR N°10.- 
300338.2024 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 30 DE ENERO DE 2025. 
MATERIA: 
Imparte 
instrucciones 
sobre 
las 
modificaciones introducidas por la Ley N° 21.713 al 
artículo"
1460,resolucion,106,2023,2023-09-06,SUBDIRECCIÓN JURÍDICA,105243,105243,34,pdfs/resolucion/2023/resolucion_2023_0106.pdf,"SUBDIRECCIÓN JURÍDICA 
DPTO. DE ASESORÍA JURÍDICA 
GE258178 
 
 
MATERIA: Aprueba Convenio Interadministrativo entre la 
Tesorería General de la República, el Banco del Estado de 
Chile y el Servicio de Impuestos Internos para disponibilizar 
canales de pago que faciliten la recaudación y el pago de"
405,circular,13,2016,2016-03-24,Circular N° 13 del 24 de Marzo del 2016,104401,104401,27,pdfs/circular/2016/circular_2016_0013.pdf,"012-2016 II (01-2016 Circ-SN) 
DEPARTAMENTO EMISOR 
 IMPUESTOS INDIRECTOS 
 
 
CIRCULAR N° 13.- 
 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 24 de marzo de 2016.- 
MATERIA: Imparte instrucciones sobre las 
modificaciones introducidas por la Ley N° 
20.899, 
que 
simplifica 
el 
sistema 
d"
1047,resolucion,72,2025,2025-06-19,SUBDIRECCIÓN DE FISCALIZACIÓN,102889,102889,29,pdfs/resolucion/2025/resolucion_2025_0072.pdf,"SUBDIRECCIÓN DE FISCALIZACIÓN 
DEPARTAMENTO DE ANÁLISIS DE RIESGOS 
INTERNACIONALES Y GRUPOS EMPRESARIALES 
GE 326439 
 
ESTABLECE CONTENIDO Y PROCEDIMIENTO DE 
SUSCRIPCIÓN Y EJECUCIÓN DE ACUERDOS DE 
COOPERACIÓN CON GRUPOS EMPRESARIALES, 
CONFORME CON LOS INCISOS TERCERO Y 
CUARTO DEL N° 18 DEL ART"
242,circular,14,2014,2014-03-07,Circular N° 14 del 07 de Marzo del 2014,98475,98475,24,pdfs/circular/2014/circular_2014_0014.pdf,"1 
DEPARTAMENTO EMISOR 
 IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 14 
04.2013 SN 
17.2013 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 07 de marzo de 2014 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.630, a la Ley sobre 
Impuesto a la Renta, relacionadas con la 
tri"
857,circular,49,2024,2024-11-21,Circular N° 49 del 21 de Noviembre del 2024,97260,97260,22,pdfs/circular/2024/circular_2024_0049.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Departamento de Técnica Tributaria 
CIRCULAR N°49.- 
298545.2024 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 21 DE NOVIEMBRE DE 2024 
MATERIA Imparte instrucciones sobre el sistema de 
declaración voluntaria y extraordinaria para el pago del 
"
380,circular,39,2016,2016-07-08,Circular N° 39 del 08 de Julio del 2016,95497,95497,23,pdfs/circular/2016/circular_2016_0039.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 39.- 
21.2016 ID 
11.2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 08 de julio de 2016.- 
MATERIA: 
Instrucciones 
sobre 
las 
modificaciones efectuadas por la Ley N°20.899, a 
la Ley sobre Impuesto a la Renta y a la Ley N° 
20."
1052,resolucion,77,2025,2025-06-26,SERVICIO DE IMPUESTOS INTERNOS,93625,93625,26,pdfs/resolucion/2025/resolucion_2025_0077.pdf,"SERVICIO DE IMPUESTOS INTERNOS 
SUBDIRECCIÓN JURÍDICA 
DEPTO. DE ASESORÍA JURÍDICA 
SUBDIRECCIÓN DE ASISTENCIA AL 
CONTRIBUYENTE 
DEPTO. DE CICLO DE VIDA 
GE323922 
ESTABLECE PROCEDIMIENTO PARA LA OBTENCIÓN 
DE RUT E INICIO DE ACTIVIDADES 
SANTIAGO, 26 DE JUNIO DE 2025 
RESOLUCIÓN EX. SII N°77.- 
VI"
747,circular,49,2022,2022-10-18,Circular N° 49 del 18 de Octubre del 2022,93387,93387,26,pdfs/circular/2022/circular_2022_0049.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Departamento de Técnica Tributaria 
CIRCULAR N°49.- 
213391.2022 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 18 DE OCTUBRE DE 2022 
MATERIA Imparte instrucciones en materias 
tributarias sobre el nuevo régimen de donaciones en 
apoyo a las ent"
695,circular,40,2021,2021-06-25,Circular N° 40 del 25 de Junio del 2021,93214,93214,25,pdfs/circular/2021/circular_2021_0040.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Departamento de Impuestos Directos 
CIRCULAR N°40.- 
185393.2021 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 25 DE JUNIO DE 2021 
MATERIA 
Imparte 
instrucciones 
sobre 
modificaciones introducidas por la Ley N° 21.210 a 
los artículos 2 N° 1"
709,circular,26,2021,2021-04-21,Circular N° 26 del 21 de Abril del 2021,92861,92861,24,pdfs/circular/2021/circular_2021_0026.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Impuestos Indirectos 
CIRCULAR N° 26 
178148.2021 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 21 DE ABRIL DE 2021. 
MATERIA: Imparte instrucciones sobre diversas 
modificaciones incorporadas por la Ley N° 21.210, 
de 24 de febrero de 2020, al"
347,circular,1,2015,2015-01-02,Circular N° 1 del 02 de Enero del 2015,90063,90063,19,pdfs/circular/2015/circular_2015_0001.pdf,"1 
 
 DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
 
CIRCULAR N° 1 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 02 de enero de 2015 
MATERIA: Instruye sobre las modificaciones 
introducidas por la Ley N° 20.780, a la Ley 
sobre Impuesto a la Renta y otras normas 
legales que se indican, "
