id,tipo,numero,anio,fecha,titulo,len_contenido,chars_texto,paginas,pdf_local,inicio
75,circular,52,2012,2012-11-12,Circular Nº 52 del 12 de Noviembre del 2012,9495,9495,3,pdfs/circular/2012/circular_historica_2012_circu52.pdf,"Circular Nº 52 del 12 de Noviembre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 52.- 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 12 de noviembre de 2012 
 
TABLAS DEL IMPUESTO ÚNICO DE SEGUNDA 
CATEGORÍA 
Y 
DEL 
IMPUESTO 
GLOBAL 
COMPLEMENTARIO 
 
PARA 
EL 
M"
81,circular,46,2012,2012-10-09,Circular Nº 46 del 09 de Octubre del 2012,9425,9425,3,pdfs/circular/2012/circular_historica_2012_circu46.pdf,"Circular Nº 46 del 09 de Octubre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 46 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 09 DE OCTUBRE DE 2012 
 
TABLAS DEL IMPUESTO ÚNICO DE SEGUNDA 
CATEGORÍA 
Y 
DEL 
IMPUESTO 
GLOBAL 
COMPLEMENTARIO 
 
PARA 
EL 
MES 
DE"
111,circular,15,2012,2012-01-01,Circular Nº 15 del 17 de Febrero del 2012,8925,8925,3,pdfs/circular/2012/circular_historica_2012_circu15_html.pdf,"Circular Nº 15 del 17 de Febrero del 2012

MATERIA: Nuevas Escalas y Tasas para la Determinación de los Impuestos que Afectan a los Contribuyentes Mineros a que se Refieren los Artículos 23 y 34 Nº 1 de la Ley de la Renta.

De conformidad a lo dispuesto
en el inciso tercero del artículo 23 de la Ley"
120,circular,5,2012,2012-01-01,Circular Nº 05 del 11 de Enero del 2012,8771,8771,4,pdfs/circular/2012/circular_historica_2012_circu05_html.pdf,"Circular Nº 05 del 11 de Enero del 2012

MATERIA: Informa Nuevos Límites Máximos Imponibles para los Efectos Previsionales Vigente Para el Año Calendario 2012

I.-
INTRODUCCIÓN
1.- La Superintendencia de Pensiones dictó las
Resoluciones Nº 15 y 16, ambas de fecha 05.01.2012, publicadas en el Diario
"
73,circular,54,2012,2012-11-15,Circular Nº 54 del 15 de Noviembre del 2012,8351,8351,3,pdfs/circular/2012/circular_historica_2012_circu54.pdf,"Circular Nº 54 del 15 de Noviembre del 2012

Dejada sin efecto
DEPARTAMENTO EMISOR: 
SUBDIRECCIÓN JURÍDICA 
DEPTO. DE ASESORÍA JURÍDICA 
OFICINA DE PROCEDIMIENTOS 
ADMINISTRATIVOS 
CIRCULAR Nº 54
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 FECHA: 15 de noviembre de 2012.- 
MATERIA: Instruye sobre pro"
85,circular,42,2012,2012-01-01,Circular Nº 42 del 07 de Septiembre del 2012,7854,7854,6,pdfs/circular/2012/circular_historica_2012_circu42_html.pdf,"Circular Nº 42 del 07 de Septiembre del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Octubre del Año 2012 e Información Adicional Relacionada con Dichos Tributos

I.-
INFORMACIÓN GENERAL
1.-
Índice
y Variación del IPC del mes de
ag"
87,circular,40,2012,2012-01-01,Circular Nº 40 del 10 de Agosto del 2012,7787,7787,5,pdfs/circular/2012/circular_historica_2012_circu40_html.pdf,"Circular Nº 40 del 10 de Agosto del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Septiembre del Año 2012 e Información Adicional Relacionada con Dichos Tributos.

I.-
INFORMACIÓN
GENERAL
1.-
Índice
y Variación del IPC del mes de
ju"
92,circular,35,2012,2012-01-01,Circular Nº 35 del 12 de Julio del 2012,7733,7733,6,pdfs/circular/2012/circular_historica_2012_circu35_html.pdf,"Circular Nº 35 del 12 de Julio del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Agosto del Año 2012 e Información Adicional Relacionada con Dichos Tributos.

I.-
INFORMACIÓN GENERAL
1.-
Índice
y Variación del IPC del mes de
junio
d"
123,circular,2,2012,2012-01-06,Circular Nº 02 del 06 de Enero del 2012,7677,7677,3,pdfs/circular/2012/circular_historica_2012_circu02.pdf,"Circular Nº 02 del 06 de Enero del 2012

CIRCULAR N° 2, DEL 6 DE ENERO DE 2012
MATERIA: ESTABLECE APLICACIÓN EN INTERNET PARA FACILITAR A LOS CONTRIBUYENTES 
SOLICITAR EL BENEFICIO CORRESPONDIENTE A LA EXENCIÓN DEL IMPUESTO TERRITORIAL 
ESTABLECIDA EN EL D.F.L. N° 2, DE 1959.
I.
Introducción
Por la "
119,circular,6,2012,2012-01-01,Circular Nº 06 del 20 de Enero del 2012,7638,7638,2,pdfs/circular/2012/circular_historica_2012_circu06_html.pdf,"Circular Nº 06 del 20 de Enero del 2012

MATERIA: Modifica el criterio contenido en Circular Nº 66, de 1999, en lo que respecta al requisito que deben cumplir los contribuyentes propietarios de embarcaciones y aeronaves de requerir la anotación al margen del registro respectivo de la obligación de r"
95,circular,32,2012,2012-01-01,Circular Nº 32 del 13 de Junio del 2012,7633,7633,5,pdfs/circular/2012/circular_historica_2012_circu32_html.pdf,"Circular Nº 32 del 13 de Junio del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Julio del Año 2012 e Información Adicional Relacionada con Dichos Tributos.

I.-
INFORMACIÓN GENERAL
1.-
Índice
y Variación del IPC del mes de
mayo
del"
100,circular,27,2012,2012-01-01,Circular Nº 27 del 10 de Mayo del 2012,7631,7631,6,pdfs/circular/2012/circular_historica_2012_circu27_html.pdf,"Circular Nº 27 del 10 de Mayo del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Junio del Año 2012 e Información Adicional Relacionada con Dichos Tributos.

I.-
INFORMACIÓN
GENERAL
1.-
Índice y
Variación del IPC del mes de
abril
del"
105,circular,22,2012,2012-01-01,Circular Nº 22 del 11 de Abril del 2012,7563,7563,6,pdfs/circular/2012/circular_historica_2012_circu22_html.pdf,"Circular Nº 22 del 11 de Abril del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Mayo del Año 2012 e Información Adicional Relacionada con Dichos Tributos.

I.-
INFORMACIÓN GENERAL
1.-
Índice
y Variación del IPC del mes de
marzo
del"
108,circular,18,2012,2012-01-01,Circular Nº 18 del 14 de Marzo del 2012,7535,7535,6,pdfs/circular/2012/circular_historica_2012_circu18_html.pdf,"Circular Nº 18 del 14 de Marzo del 2012

MATERIA: Tablas del Impuesto Único de Segunda Categoría y del Impuesto Global Complementario para el Mes de Abril del Año 2012 e Información Adicional Relacionada con Dichos Tributos.

I.-
INFORMACIÓN
GENERAL
1.-
Índice
y Variación del IPC del mes de
febrero
"
122,circular,3,2012,2012-01-01,Circular Nº 03 del 11 de Enero del 2012,6246,6246,4,pdfs/circular/2012/circular_historica_2012_circu03_html.pdf,"Circular Nº 03 del 11 de Enero del 2012

MATERIA: Tablas de Impuesto Único de Segunda Categoría Para el Mes de Febrero del Año 2012 e Información Adicional Relacionada con Dicho Tributo.

I.-
INFORMACIÓN
GENERAL
1.-
Índice
y Variación del IPC del mes de
diciembre
del año 2011
respecto del mes anteri"
72,circular,55,2012,2012-11-21,Circular Nº 55 del 21 de Noviembre del 2012,6173,6173,2,pdfs/circular/2012/circular_historica_2012_circu55.pdf,"Circular Nº 55 del 21 de Noviembre del 2012

1 
SUBDIRECCIÓN EMISORA 
SUBDIRECCIÓN DE FISCALIZACIÓN 
 
 
CIRCULAR Nº 55 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 21 de noviembre de 2012 
 
MATERIA: 
 
 
 
 
 
 
 
 
REFERENCIA: 
TABLA DE CÁLCULOS DE REAJUSTES, INTERESES 
 Y MULTAS DICIEMBRE"
77,circular,50,2012,2012-11-06,Circular Nº 50 del 06 de Noviembre del 2012,6136,6136,2,pdfs/circular/2012/circular_historica_2012_circu50.pdf,"Circular Nº 50 del 06 de Noviembre del 2012

1 
SUBDIRECCIÓN EMISORA 
SUBDIRECCIÓN DE FISCALIZACIÓN 
 
 
CIRCULAR Nº 50.- 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 06 de noviembre de 2012 
 
MATERIA: 
 
 
 
 
 
 
 
 
REFERENCIA: 
TABLA DE CÁLCULOS DE REAJUSTES, INTERESES 
 Y MULTAS NOVIEMB"
83,circular,44,2012,2012-09-14,Circular Nº 44 del 14 de Septiembre del 2012,6102,6102,2,pdfs/circular/2012/circular_historica_2012_circu44.pdf,"Circular Nº 44 del 14 de Septiembre del 2012

1 
SUBDIRECCIÓN EMISORA 
SUBDIRECCIÓN DE FISCALIZACIÓN 
 
 
CIRCULAR Nº 44.- 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 14 de septiembre de 2012.- 
 
MATERIA: 
 
 
 
 
 
 
 
 
REFERENCIA: 
TABLA DE CÁLCULOS DE REAJUSTES, INTERESES 
 Y MULTAS OCT"
124,circular,1,2012,2012-01-01,Circular Nº 01 del 05 de Enero del 2012,5942,5942,4,pdfs/circular/2012/circular_historica_2012_circu01_html.pdf,"Circular Nº 01 del 05 de Enero del 2012

MATERIA: Informa datos relacionados con la aplicación del sistema de corrección monetaria, reajustabilidad de remanentes o saldos negativos de FUT y FUNT y tabla de Impuesto Global Complementario correspondiente al Año Tributario 2012.

A.-
Para
la aplicación"
69,circular,58,2012,2012-12-13,Circular Nº 58 del 13 de Diciembre del 2012,5725,5725,2,pdfs/circular/2012/circular_historica_2012_circu58.pdf,"Circular Nº 58 del 13 de Diciembre del 2012

1 
SUBDIRECCIÓN EMISORA 
SUBDIRECCIÓN DE FISCALIZACIÓN 
 
 
CIRCULAR Nº 58 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 13 de diciembre de 2012.- 
 
MATERIA: 
 
 
 
 
 
 
 
 
REFERENCIA: 
TABLA DE CÁLCULOS DE REAJUSTES, INTERESES 
 Y MULTAS ENERO 2"
71,circular,56,2012,2012-12-11,Circular Nº 56 del 11 de Diciembre del 2012,5576,5576,1,pdfs/circular/2012/circular_historica_2012_circu56.pdf,"Circular Nº 56 del 11 de Diciembre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 56.- 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 11 de diciembre de 2012. 
MATERIA: 
 
 OPERACIONES DE CRÉDITO DE DINERO 
 
- Valor de la Unidad de Fomento para los días 
comprendido"
74,circular,53,2012,2012-11-12,Circular Nº 53 del 12 de Noviembre del 2012,5229,5229,1,pdfs/circular/2012/circular_historica_2012_circu53.pdf,"Circular Nº 53 del 12 de Noviembre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 53.- 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 12 de noviembre de 2012 
MATERIA: 
 
 OPERACIONES DE CRÉDITO DE DINERO 
 
- Valor de la Unidad de Fomento para los días 
comprendidos"
93,circular,34,2012,2012-01-01,Circular Nº 34 del 15 de Junio del 2012,5001,5001,3,pdfs/circular/2012/circular_historica_2012_circu34_html.pdf,"Circular Nº 34 del 15 de Junio del 2012

MATERIA: Tabla de Cálculos de Reajustes, Intereses y Multas Julio 2012

La presente
Circular tiene por
objeto poner en conocimiento de las Unidades del Servicio,
la Tabla de Cálculos para la
aplicación del reajuste, interés y multa de los Arts. 53 y 97 Nº s. "
80,circular,47,2012,2012-10-10,Circular Nº 47 del 10 de Octubre del 2012,4949,4949,1,pdfs/circular/2012/circular_historica_2012_circu47.pdf,"Circular Nº 47 del 10 de Octubre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 47 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 10 de Octubre de 2012.- 
MATERIA: 
 
 OPERACIONES DE CRÉDITO DE DINERO 
 
- Valor de la Unidad de Fomento para los días 
comprendidos ent"
84,circular,43,2012,2012-09-14,Circular Nº 43 del 14 de Septiembre del 2012,4686,4686,1,pdfs/circular/2012/circular_historica_2012_circu43.pdf,"Circular Nº 43 del 14 de Septiembre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 43.- 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 14 de septiembre de 2012.- 
MATERIA: 
 
 OPERACIONES DE CRÉDITO DE DINERO 
 
- Valor de la Unidad de Fomento para los días 
comprend"
107,circular,19,2012,2012-01-01,Circular Nº 19 del 27 de Marzo del 2012,4647,4647,3,pdfs/circular/2012/circular_historica_2012_circu19_html.pdf,"Circular Nº 19 del 27 de Marzo del 2012

MATERIA: Tabla de Cálculos de Reajustes, Intereses y Multas Abril 2012

La presente
Circular tiene por
objeto poner en conocimiento de las Unidades del Servicio,
la Tabla de Cálculos para la
aplicación del reajuste, interés y multa de los Arts. 53 y 97 Nº s. "
103,circular,24,2012,2012-01-01,Circular Nº 24 del 27 de Abril del 2012,4609,4609,3,pdfs/circular/2012/circular_historica_2012_circu24_html.pdf,"Circular Nº 24 del 27 de Abril del 2012

MATERIA: Tabla de Cálculos de Reajustes, Intereses y Multas Mayo 2012

La presente
Circular tiene por
objeto poner en conocimiento de las Unidades del Servicio,
la Tabla de Cálculos para la
aplicación del reajuste, interés y multa de los Arts. 53 y 97 Nº s. 2"
112,circular,14,2012,2012-02-17,Circular Nº 14 del 17 de Febrero del 2012,4596,4596,2,pdfs/circular/2012/circular_historica_2012_circu14.pdf,"Circular Nº 14 del 17 de Febrero del 2012

Dejada sin efecto
CIRCULAR N° 14, DEL 17 DE FEBRERO DE 2012 
MATERIA: INSTRUYE SOBRE REQUERIMIENTO DE INFORMACIÓN A LAS 
MUNICIPALIDADES ANTE PRESENTACIONES DE REVISIONES DE AVALÚOS 
DE LOS BIENES RAÍCES Y,O DE ELIMINACIÓN DE LA SOBRETASA DEL 
IMPUESTO TERR"
118,circular,7,2012,2012-01-01,Circular Nº 07 del 26 de Enero del 2012,4579,4579,3,pdfs/circular/2012/circular_historica_2012_circu07_html.pdf,"Circular Nº 07 del 26 de Enero del 2012

MATERIA: Tabla deCálculos de Reajustes, Intereses y Multas Febrero 2012

La presente
Circular tiene por
objeto poner en conocimiento de las Unidades del Servicio,
la Tabla de Cálculos para la
aplicación del reajuste, interés y multa de los Arts. 53 y 97 Nº s."
96,circular,31,2012,2012-01-01,Circular Nº 31 del 28 de Mayo del 2012,3934,3934,1,pdfs/circular/2012/circular_historica_2012_circu31.pdf,"Circular Nº 31 del 28 de Mayo del 2012

CIRCULAR N° 31, DEL 28 DE MAYO DEL 2012 
MATERIA: ACTUALIZA NÓMINA DE DECRETOS SUPREMOS DEL MINISTERIO DE HACIENDA QUE 
ESTABLECEN EL LISTADO DE OBRAS ESPECÍFICAS DE NATURALEZA PÚBLICA Y PRIVADA QUE SE 
PUEDEN ACOGER A LOS BENEFICIOS TRIBUTARIOS POR DONACIONES"
88,circular,39,2012,2012-01-01,Circular Nº 39 del 09 de Agosto del 2012,3451,3451,2,pdfs/circular/2012/circular_historica_2012_circu39_html.pdf,"Circular Nº 39 del 09 de Agosto del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de agosto del año 2012 y el 9 de septiembre del año 2012.

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-0"
89,circular,38,2012,2012-01-01,Circular Nº 38 del 03 de Agosto del 2012,3140,3140,2,pdfs/circular/2012/circular_historica_2012_circu38_html.pdf,"Circular Nº 38 del 03 de Agosto del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de julio del año 2012 y el 9 de agosto del año 2012

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-07-9001"
101,circular,26,2012,2011-04-01,Circular Nº 26 del 07 de Mayo del 2012,3031,3031,1,pdfs/circular/2012/circular_historica_2012_circu26_html.pdf,"Circular Nº 26 del 07 de Mayo del 2012

MATERIA: Rectifica lo instruido a través de la Circular Nº 18, de 2011, en relación con los efectos de acogerse a lo dispuesto en el artículo 14 quáter de la Ley sobre Impuesto a la Renta (LIR).

I.- INTRODUCCION.
Mediante la Circular
Nº 18, del 01 de abril de"
94,circular,33,2012,2012-01-01,Circular Nº 33 del 13 de Junio del 2012,2829,2829,2,pdfs/circular/2012/circular_historica_2012_circu33_html.pdf,"Circular Nº 33 del 13 de Junio del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de junio del año 2012 y el 9 de julio del año 2012.

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-07-90010"
99,circular,28,2012,2012-01-01,Circular Nº 28 del 10 de Mayo del 2012,2537,2537,2,pdfs/circular/2012/circular_historica_2012_circu28_html.pdf,"Circular Nº 28 del 10 de Mayo del 2012

MATERIA: - Valor de la Unidad de Fomento para los días comprendidos entre el 10 de mayo del año 2012 y el 9 de junio del año 2012

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-07-900105"
104,circular,23,2012,2012-01-01,Circular Nº 23 del 11 de Abril del 2012,2227,2227,2,pdfs/circular/2012/circular_historica_2012_circu23_html.pdf,"Circular Nº 23 del 11 de Abril del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de abril del año 2012 y el 9 de mayo del año 2012.

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-07-900105"
109,circular,17,2012,2012-01-01,Circular Nº 17 del 14 de Marzo del 2012,1929,1929,2,pdfs/circular/2012/circular_historica_2012_circu17_html.pdf,"Circular Nº 17 del 14 de Marzo del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de marzo del año 2012 y el 9 de abril del año 2012.

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-07-90010"
113,circular,12,2012,2012-01-01,Circular Nº 12 del 10 de Febrero del 2012,1624,1624,2,pdfs/circular/2012/circular_historica_2012_circu12_html.pdf,"Circular Nº 12 del 10 de Febrero del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de febrero del año 2012 y el 9 de marzo del año 2012.

Para los efectos tributarios a
que se refiere el artículo 41º bis de la Ley de la Renta, y de conformidad al
acuerdo 05-07-9"
121,circular,4,2012,2012-01-01,Circular Nº 04 del 11 de Enero del 2012,1333,1333,2,pdfs/circular/2012/circular_historica_2012_circu04_html.pdf,"Circular Nº 04 del 11 de Enero del 2012

MATERIA: Valor de la Unidad de Fomento para los días comprendidos entre el 10 de enero del año 2012 y el 9 de febrero del año 2012.

Para los
efectos tributarios a que se refiere el artículo 41º bis de la Ley de la Renta,
y de conformidad al acuerdo 05-07-900"
91,circular,36,2012,2012-01-06,Circular Nº 36 del 12 de Julio del 2012,1315,1315,1,pdfs/circular/2012/circular_historica_2012_circu36_html.pdf,"Circular Nº 36 del 12 de Julio del 2012

MATERIA: Modifica Circular Nº 2, de 06.01.2012, Sobre la Aplicación Disponible en Internet para Facilitar a los Contribuyentes Solicitar el Beneficio Correspondiente a la Exención del Impuesto Territorial Establecida en el D.F.L. Nº 2, de 1959.

Con fecha 06 "
